order_item_id,order_id,product_id,quantity,selling_price,discount_percent
7555,3306,64,1,19489,3
7556,9872,409,2,42326,64
7557,9493,293,3,35996,43
7558,2823,350,2,39782,50
7559,8723,2,1,46143,57
7560,9849,828,4,21144,0
7561,1509,988,5,27225,0
7562,4591,518,4,29671,38
7563,716,595,3,24539,11
7564,8472,382,5,29053,64
7565,8300,134,1,43386,23
7566,3058,786,4,40807,20
7567,8307,335,1,11326,9
7568,8428,284,5,39201,43
7569,6608,39,3,23352,56
7570,3762,195,2,8930,68
7571,6141,348,2,38761,59
7572,8526,272,4,38913,52
7573,9888,487,1,19588,22
7574,6206,199,5,6129,19
7575,7314,566,5,46072,7
7576,9308,561,4,5749,3
7577,5067,510,4,28596,20
7578,2177,929,5,6287,11
7579,5769,751,1,36090,69
7580,2360,396,4,38028,58
7581,9215,733,3,5809,24
7582,4703,128,1,1836,69
7583,96,762,3,35620,31
7584,9777,409,5,41859,41
7585,1909,506,1,36714,66
7586,6944,377,3,37938,16
7587,6456,234,3,10296,22
7588,7143,705,2,15602,39
7589,1294,408,1,28298,69
7590,9280,858,5,18612,50
7591,6826,25,2,8527,69
7592,4641,826,1,1362,41
7593,9593,492,2,9229,49
7594,4411,565,5,32440,30
7595,1432,484,4,24237,6
7596,4692,404,1,18154,27
7597,1342,882,5,15052,44
7598,15,462,5,16360,60
7599,5956,300,2,23086,35
7600,8867,533,2,27866,10
7601,6074,83,1,40632,51
7602,3491,318,3,32619,41
7603,2495,418,3,16030,1
7604,5565,106,5,15612,55
7605,4305,932,4,13081,67
7606,8535,919,1,36399,64
7607,2246,754,2,35455,69
7608,8424,945,4,12699,37
7609,3106,652,2,14237,28
7610,8309,423,2,21906,40
7611,5391,611,1,15469,12
7612,525,977,4,39153,66
7613,4469,743,1,41850,1
7614,6397,779,4,1155,36
7615,1568,479,5,12503,9
7616,576,976,1,5951,8
7617,7133,773,2,30400,66
7618,769,192,3,666,47
7619,1899,757,5,36253,0
7620,3794,668,5,11998,58
7621,7841,10,1,38415,38
7622,1545,627,1,17109,42
7623,2640,423,1,18276,61
7624,2723,711,3,24946,32
7625,7218,497,5,20463,69
7626,9703,216,3,39972,34
7627,6104,466,1,32737,16
7628,2175,715,1,40014,70
7629,5927,417,3,40455,0
7630,7843,597,1,37710,13
7631,63,632,3,11215,69
7632,6562,311,2,5118,35
7633,1753,265,2,26071,49
7634,2534,820,3,29758,4
7635,428,208,1,8320,23
7636,8637,482,2,6310,58
7637,1682,6,4,29707,54
7638,4108,47,1,26037,16
7639,5296,706,4,5706,70
7640,6129,557,3,1385,20
7641,541,588,1,24966,51
7642,1098,140,4,47448,55
7643,8711,493,2,28712,18
7644,9071,236,2,24797,45
7645,4852,7,1,18145,6
7646,767,87,3,10736,57
7647,200,411,2,27430,11
7648,429,385,2,39377,18
7649,3068,420,3,21485,33
7650,7367,200,3,33445,44
7651,9336,430,4,1087,64
7652,3705,170,3,37524,61
7653,4614,45,4,21084,23
7654,9543,340,4,45619,66
7655,6883,579,2,5801,7
7656,5474,345,1,27133,48
7657,2153,496,2,23040,49
7658,5526,9,2,29889,24
7659,1342,903,5,34900,66
7660,7867,900,4,23982,3
7661,4173,142,5,35064,22
7662,3977,552,1,24825,24
7663,9569,82,4,30433,12
7664,7124,141,3,33574,44
7665,5783,883,1,21593,57
7666,9562,908,4,24984,37
7667,5067,851,4,20466,62
7668,4669,108,4,22608,13
7669,3715,312,5,7528,47
7670,6837,94,1,17113,62
7671,73,173,3,14275,31
7672,7378,591,2,10779,24
7673,3718,860,2,30668,48
7674,3542,102,3,37750,40
7675,8724,440,4,13550,63
7676,1534,79,3,19793,24
7677,7867,606,2,22441,1
7678,4207,989,1,11653,48
7679,6333,12,2,15130,6
7680,9897,646,3,17919,4
7681,2285,79,4,20289,40
7682,2788,373,4,38349,30
7683,5445,376,4,33753,3
7684,4069,85,4,7825,31
7685,9836,175,2,33564,69
7686,4472,644,3,22563,59
7687,6955,89,4,16618,10
7688,8997,850,2,6104,43
7689,1305,59,4,27343,13
7690,2996,490,4,18657,14
7691,8055,935,1,10090,10
7692,3944,558,1,10014,53
7693,6681,577,4,35251,10
7694,1875,200,2,32436,66
7695,6848,469,4,6121,66
7696,6223,243,1,32292,17
7697,3117,745,3,36740,54
7698,9422,731,2,40210,50
7699,3147,210,1,2196,4
7700,5692,444,5,48965,18
7701,72,156,1,15696,34
7702,8698,396,1,37961,70
7703,5881,427,3,12907,54
7704,7159,954,5,27852,10
7705,9343,273,1,7761,70
7706,2073,568,1,40662,21
7707,206,863,5,12269,22
7708,7040,702,2,20514,48
7709,6128,347,4,29860,49
7710,2949,362,1,35227,41
7711,2519,568,2,42702,57
7712,123,668,3,12473,36
7713,6241,432,4,31234,4
7714,2365,115,5,27996,70
7715,5846,516,5,5721,38
7716,1181,631,4,27444,45
7717,4878,536,5,9736,8
7718,1856,909,4,28788,67
7719,298,863,3,14939,23
7720,3610,364,3,41824,65
7721,194,972,2,2834,5
7722,2317,532,3,11932,34
7723,969,835,1,27268,8
7724,4197,956,2,34961,20
7725,4945,84,2,38200,20
7726,71,216,4,42806,35
7727,7589,906,3,47112,44
7728,115,193,1,23852,7
7729,7617,850,3,6640,6
7730,6104,151,4,464,24
7731,9527,713,4,25729,20
7732,4951,554,4,2460,52
7733,4833,455,5,29600,31
7734,6170,138,3,35496,65
7735,8091,495,1,7158,9
7736,7617,717,2,23267,28
7737,8196,892,3,29362,66
7738,8448,467,1,12241,51
7739,5232,446,2,32427,33
7740,5907,529,2,44382,4
7741,9030,253,4,23335,57
7742,869,212,1,9278,6
7743,6147,640,3,22578,55
7744,3070,482,5,5701,23
7745,8063,424,4,16707,9
7746,8438,736,5,25321,34
7747,2082,279,3,13737,29
7748,303,666,2,27893,70
7749,380,874,5,38459,65
7750,8109,510,5,27628,62
7751,9727,204,3,7217,37
7752,4430,421,2,6852,64
7753,3775,685,3,20135,60
7754,6978,317,2,45508,6
7755,6683,992,3,2007,19
7756,9787,502,4,7442,41
7757,9259,365,5,28327,5
7758,1308,784,4,38268,51
7759,6396,596,4,20344,54
7760,2042,645,3,3140,52
7761,305,688,4,31562,46
7762,7371,588,5,22526,58
7763,6275,480,4,20257,6
7764,316,793,2,7290,57
7765,1556,213,2,27067,59
7766,5437,142,1,36675,17
7767,9191,993,3,490,60
7768,6122,634,2,19661,31
7769,784,271,2,27039,10
7770,992,124,4,20209,36
7771,6999,216,5,44738,56
7772,4668,469,3,5869,58
7773,4698,676,5,40792,20
7774,720,683,3,18284,4
7775,2859,220,4,34395,30
7776,2864,387,1,22779,12
7777,7854,707,4,32782,10
7778,6498,807,4,24723,35
7779,9030,459,1,12709,16
7780,2300,570,4,10365,69
7781,8591,106,5,17411,45
7782,8424,689,4,12095,0
7783,413,654,3,11364,44
7784,7239,99,5,33326,13
7785,6787,944,4,38001,11
7786,7879,398,1,28580,13
7787,1993,516,1,5684,2
7788,5759,723,3,39402,21
7789,4201,864,3,30004,15
7790,1037,147,1,19181,47
7791,3584,913,5,30397,68
7792,8897,209,4,29738,59
7793,9964,559,3,18231,13
7794,6338,356,4,21351,56
7795,8481,699,1,4043,64
7796,7629,445,4,24977,16
7797,9443,348,5,44523,51
7798,4073,461,2,30030,39
7799,1194,999,4,13514,65
7800,8051,584,4,25260,10
7801,2573,58,1,19478,26
7802,4234,498,1,29589,15
7803,4836,556,4,21913,34
7804,9233,483,5,22237,25
7805,8447,540,3,5343,68
7806,6765,499,2,15020,20
7807,8957,277,4,20840,11
7808,5757,645,3,3078,8
7809,1394,890,2,20978,62
7810,3498,649,1,35878,42
7811,8780,855,1,11251,45
7812,4567,623,2,2227,51
7813,2299,656,5,10125,13
7814,1931,728,4,6950,27
7815,4699,619,3,38437,10
7816,8944,696,3,23683,66
7817,3174,578,1,44603,64
7818,9810,967,5,12505,10
7819,1651,766,1,14863,41
7820,7321,622,2,21625,33
7821,3451,986,3,12545,30
7822,6709,978,4,41422,37
7823,8010,67,1,1472,16
7824,8990,242,5,36100,13
7825,9882,976,5,5044,63
7826,8714,627,4,18139,65
7827,2901,632,3,12007,25
7828,5076,847,2,4344,55
7829,5513,760,2,42682,25
7830,6808,750,2,45149,59
7831,8379,103,5,19851,56
7832,5604,196,4,33260,9
7833,150,801,5,19159,42
7834,1264,145,5,10693,47
7835,3441,863,1,12883,58
7836,1955,461,5,34394,59
7837,3214,109,3,34818,40
7838,7976,888,5,30909,33
7839,9293,526,4,5210,37
7840,3814,121,1,38141,16
7841,4262,194,4,33031,21
7842,9244,944,4,38093,65
7843,7256,854,1,38123,9
7844,8030,135,1,10840,7
7845,1510,859,1,46966,28
7846,3525,522,2,9091,10
7847,7359,83,5,34559,59
7848,4179,662,3,36192,22
7849,7015,498,5,31457,52
7850,3006,947,3,4510,19
7851,8002,521,4,5755,51
7852,8887,225,2,16321,11
7853,7027,229,4,35759,61
7854,3338,106,4,15303,68
7855,4105,420,2,23915,25
7856,7019,576,3,25249,45
7857,8905,678,2,25767,56
7858,5925,251,3,2347,70
7859,1618,849,4,20658,50
7860,8499,97,4,18075,12
7861,2667,28,5,37423,55
7862,2429,518,5,36266,16
7863,5702,319,5,43761,7
7864,2434,602,1,2937,43
7865,5635,873,4,2509,30
7866,5531,145,2,12090,47
7867,8206,888,5,28959,46
7868,2132,664,1,30972,18
7869,2348,674,2,11486,64
7870,4098,118,5,42325,6
7871,3848,611,1,15172,29
7872,2526,207,3,16748,53
7873,9058,796,1,32610,49
7874,4165,247,5,45309,30
7875,9438,426,3,17290,47
7876,5717,643,4,26892,0
7877,7563,83,2,41165,60
7878,3472,522,5,10354,67
7879,4292,729,3,33923,63
7880,7064,218,3,33067,15
7881,8754,258,4,8580,36
7882,9160,677,1,12564,2
7883,9558,84,1,35831,6
7884,1357,190,1,25931,56
7885,3995,582,4,33693,50
7886,2191,622,1,18547,42
7887,9854,98,2,874,23
7888,2676,752,1,26252,22
7889,9181,723,3,38613,45
7890,430,186,2,47387,64
7891,5493,76,2,5666,70
7892,8501,667,5,20637,17
7893,5223,556,4,22480,53
7894,3287,490,1,21127,20
7895,5802,961,5,38607,66
7896,6509,939,1,11465,7
7897,4589,57,4,7501,66
7898,2359,208,3,8196,12
7899,7486,660,4,35333,45
7900,3481,163,2,11689,40
7901,1833,495,5,6804,13
7902,9232,430,2,1042,66
7903,6617,901,3,1276,12
7904,530,359,1,35721,19
7905,20,714,1,1597,18
7906,6959,958,4,11782,53
7907,9805,273,3,6786,38
7908,8077,926,1,30655,19
7909,4905,830,4,47091,69
7910,2714,788,1,35003,30
7911,8932,703,5,14726,3
7912,1576,869,2,29133,16
7913,7039,893,3,18151,28
7914,6490,662,1,37303,18
7915,1887,782,2,26935,27
7916,9810,861,2,9729,64
7917,4348,844,5,12612,6
7918,8402,159,2,9394,43
7919,4321,766,4,14913,38
7920,2085,777,3,12783,2
7921,4244,287,2,27410,67
7922,8446,977,2,38969,30
7923,1276,850,1,6186,45
7924,2802,556,4,22102,1
7925,5933,161,2,29744,66
7926,2866,378,2,21746,37
7927,3745,290,2,29167,21
7928,4155,94,4,14966,4
7929,1159,70,4,1240,18
7930,9316,673,4,14182,28
7931,1395,833,5,13698,2
7932,1730,928,1,32230,58
7933,3843,648,4,26822,64
7934,7559,384,1,18156,21
7935,754,223,1,28351,55
7936,3694,510,1,30664,19
7937,2093,989,1,11375,55
7938,7166,414,4,9025,29
7939,8531,602,5,3008,36
7940,2522,526,5,5227,48
7941,6747,305,3,11600,15
7942,4067,129,1,25464,43
7943,3601,605,2,5408,67
7944,1048,156,4,14570,60
7945,7080,508,3,10134,30
7946,4259,216,4,39536,70
7947,5624,89,3,17003,60
7948,9095,952,4,38442,70
7949,8298,49,4,28690,48
7950,6382,776,5,27008,45
7951,7926,907,3,34372,49
7952,3438,965,5,8474,50
7953,3198,743,5,35339,70
7954,743,276,1,22694,59
7955,8780,585,1,30062,35
7956,6058,621,4,20495,53
7957,6988,55,2,31652,24
7958,2523,696,3,25899,41
7959,9042,381,1,10364,61
7960,6618,606,2,21996,19
7961,1918,683,3,17610,52
7962,897,468,2,41266,26
7963,6585,478,1,31065,5
7964,4279,257,4,27002,16
7965,4981,758,1,9233,54
7966,8166,893,3,19107,59
7967,9918,283,5,39145,45
7968,3774,801,5,21858,49
7969,8306,45,2,22719,14
7970,1084,526,1,5095,69
7971,8495,849,3,18238,4
7972,9201,999,4,13628,54
7973,4601,255,1,37116,52
7974,8603,723,5,35794,22
7975,9677,318,2,33789,18
7976,8128,169,5,43320,26
7977,9487,792,5,21690,10
7978,2870,457,2,18949,25
7979,9586,745,5,36766,7
7980,5766,764,3,19158,28
7981,7643,166,4,27677,4
7982,824,366,2,8058,59
7983,1236,94,5,18028,48
7984,7748,147,4,18597,52
7985,9665,699,1,3697,43
7986,3283,892,3,31269,61
7987,4121,365,3,33622,41
7988,5844,79,5,17271,32
7989,4119,349,3,27972,53
7990,1139,140,4,41707,12
7991,215,282,1,26297,66
7992,3111,663,3,6377,60
7993,8164,77,1,35532,18
7994,2930,615,4,13046,17
7995,2191,57,5,9067,32
7996,4725,368,4,2917,60
7997,4331,177,2,1479,34
7998,4183,316,1,39775,57
7999,2629,373,2,40425,6
8000,1097,570,2,11394,52
8001,4507,931,4,33943,44
8002,1519,948,4,27536,27
8003,4657,484,2,20924,29
8004,8937,520,5,3012,19
8005,9063,342,3,40260,55
8006,3247,390,4,31783,52
8007,2524,718,5,30599,60
8008,2513,281,3,5201,35
8009,4023,204,3,6547,14
8010,1044,977,3,39978,64
8011,4164,2,5,45526,35
8012,6279,503,2,8127,61
8013,2143,231,3,26486,70
8014,5239,556,5,20921,18
8015,6694,186,5,41065,29
8016,3081,230,4,37431,10
8017,6423,273,5,6899,47
8018,6917,224,5,14236,69
8019,2526,895,3,39570,6
8020,1455,626,5,15288,34
8021,2784,643,2,27388,41
8022,7432,761,1,32090,31
8023,9916,263,5,29241,24
8024,9621,807,2,29840,51
8025,9863,711,2,24716,70
8026,8263,774,2,24993,11
8027,4680,466,5,33716,33
8028,8328,367,4,21327,61
8029,2050,221,1,25435,13
8030,6411,144,1,10833,66
8031,505,478,1,29808,9
8032,3029,14,4,33152,14
8033,239,552,5,21813,38
8034,8051,271,3,23920,2
8035,470,986,3,12434,51
8036,2197,847,2,3937,32
8037,1329,505,1,6354,51
8038,7007,507,3,36567,43
8039,7087,45,1,20858,39
8040,1801,416,1,24687,58
8041,9359,797,4,17613,26
8042,485,638,5,22241,69
8043,9975,201,4,23771,24
8044,7501,582,2,33084,52
8045,3120,493,1,25219,34
8046,4286,787,4,27387,32
8047,4337,759,2,30669,67
8048,3905,234,5,12313,0
8049,230,823,4,6811,15
8050,6846,953,3,27017,14
8051,925,644,4,23766,13
8052,5674,539,3,16330,55
8053,4261,891,3,26573,59
8054,7742,958,5,10546,20
8055,5880,836,5,13609,42
8056,7436,329,2,36752,42
8057,6090,728,4,6835,0
8058,9161,171,5,11999,23
8059,2378,705,1,15240,39
8060,2594,467,5,11751,66
8061,3071,584,3,30692,22
8062,1627,571,1,18360,65
8063,1954,296,4,47287,44
8064,6848,586,3,14503,27
8065,7340,527,5,24215,68
8066,5248,821,5,16214,69
8067,2251,910,5,6125,15
8068,6452,531,4,40798,58
8069,7193,917,1,13086,66
8070,407,964,5,39783,10
8071,5696,319,5,41642,7
8072,5964,561,4,5918,9
8073,9686,446,2,30932,69
8074,1507,169,1,43309,67
8075,3424,398,5,29258,2
8076,1561,715,1,39556,64
8077,3194,52,5,31739,50
8078,589,344,4,30566,48
8079,5598,415,4,43284,43
8080,4242,101,2,4889,25
8081,1393,539,3,18516,2
8082,6772,15,2,29317,17
8083,1796,134,4,38724,0
8084,2464,780,2,45002,61
8085,9534,728,3,7217,45
8086,5948,992,3,1840,45
8087,2153,171,3,12565,70
8088,7584,897,5,33890,39
8089,5922,164,5,13458,44
8090,8056,579,4,6421,44
8091,1961,906,2,45260,0
8092,3952,659,4,7873,29
8093,9261,156,4,17169,21
8094,4897,580,1,38884,23
8095,8312,684,1,5148,69
8096,6528,124,2,18833,41
8097,6490,338,4,24519,54
8098,5191,641,3,7755,5
8099,9643,832,1,40931,30
8100,7562,789,1,13491,42
8101,1975,482,2,6282,21
8102,2734,884,2,6588,40
8103,6744,935,2,10435,41
8104,3039,472,1,23597,48
8105,5717,541,4,14427,41
8106,1604,333,2,18187,25
8107,8022,176,2,21491,59
8108,9451,109,3,39180,5
8109,8055,178,1,22395,22
8110,7718,493,4,28351,14
8111,1609,637,4,28308,32
8112,8664,667,2,21321,68
8113,1831,143,5,36373,21
8114,6413,456,3,29999,58
8115,5955,344,2,36172,31
8116,2929,656,4,11744,55
8117,656,506,2,38710,22
8118,6,582,5,31960,37
8119,5566,961,1,41439,11
8120,8454,83,5,36603,48
8121,1893,662,4,41458,37
8122,2888,625,1,10126,18
8123,1161,456,5,35081,28
8124,5116,192,3,591,68
8125,5687,910,2,6423,13
8126,6994,512,5,3888,16
8127,1329,978,3,40826,42
8128,1440,419,5,40148,17
8129,2976,952,3,33354,64
8130,5012,866,1,1497,56
8131,5772,66,3,28650,38
8132,3088,934,5,8731,48
8133,445,68,4,38318,69
8134,2540,195,2,7457,32
8135,3208,578,4,41018,17
8136,6043,423,1,20627,15
8137,237,910,3,5520,66
8138,8050,332,3,27382,67
8139,4299,373,5,37304,22
8140,6507,775,3,7900,18
8141,3134,964,4,33746,26
8142,9847,577,1,28524,38
8143,395,741,1,20636,5
8144,5975,635,4,993,29
8145,2784,509,1,4727,5
8146,3806,338,2,22624,65
8147,6300,920,3,21808,16
8148,7716,367,1,20405,43
8149,3327,766,3,15977,24
8150,6529,322,3,41237,7
8151,7928,143,1,34930,40
8152,5149,249,3,47170,61
8153,4447,805,1,24961,37
8154,2610,921,4,17968,10
8155,8398,69,2,30621,61
8156,7422,580,5,32853,4
8157,8508,270,4,888,46
8158,8979,439,3,21161,55
8159,8520,864,5,31670,7
8160,1934,746,2,21337,41
8161,573,747,3,12924,27
8162,1804,192,3,667,49
8163,472,201,3,24456,0
8164,4681,710,3,38865,10
8165,1391,860,5,33832,38
8166,5211,584,2,26353,64
8167,1278,902,3,26965,29
8168,9741,906,4,40174,1
8169,530,108,3,23736,22
8170,7203,563,3,25751,25
8171,5326,283,5,41497,61
8172,5061,365,3,30106,27
8173,2576,413,2,17580,41
8174,2367,723,3,35658,50
8175,2036,464,4,961,28
8176,6515,724,3,38930,61
8177,4846,84,1,38248,65
8178,4844,496,4,23419,58
8179,2481,478,4,32143,40
8180,8511,595,3,22968,29
8181,563,389,1,44279,61
8182,1847,915,1,28420,32
8183,9159,191,1,20900,29
8184,7380,740,2,32827,48
8185,3831,62,3,37720,51
8186,2030,813,4,529,65
8187,4060,629,4,3514,62
8188,6953,249,2,46022,55
8189,9963,594,1,42664,56
8190,594,565,1,34870,13
8191,4368,909,3,29977,25
8192,3986,551,2,45269,19
8193,7762,939,3,10374,0
8194,2391,158,2,18074,9
8195,4064,413,1,17503,28
8196,9385,361,1,2589,9
8197,1204,564,1,18969,20
8198,821,968,3,17149,7
8199,4065,187,5,42465,8
8200,147,170,3,39218,36
8201,7169,427,5,12075,45
8202,5377,856,5,14740,31
8203,6481,710,3,36258,33
8204,2737,907,1,30952,67
8205,151,701,5,365,40
8206,4841,910,3,6028,66
8207,8884,445,4,23261,8
8208,9722,525,3,2524,4
8209,8723,403,1,15301,6
8210,8210,998,3,41089,41
8211,7821,181,4,12662,11
8212,8870,619,5,36556,1
8213,2540,178,4,20104,34
8214,8613,219,3,14202,16
8215,5313,913,1,27845,33
8216,4779,525,5,2458,44
8217,6503,238,5,14057,25
8218,9692,85,2,7532,35
8219,4574,633,4,16722,28
8220,2151,936,3,45158,57
8221,7168,455,2,28923,70
8222,6251,383,1,16169,5
8223,3842,553,3,25899,20
8224,7763,729,5,31161,60
8225,2942,450,3,10417,62
8226,9297,426,4,14393,64
8227,8402,167,5,48644,11
8228,4920,564,3,19276,46
8229,7274,233,2,5694,35
8230,910,792,5,22409,21
8231,9805,982,5,11604,52
8232,9947,648,3,28090,19
8233,613,552,4,21122,58
8234,1508,71,3,12239,67
8235,2696,323,2,34157,58
8236,5926,602,4,3233,18
8237,9674,991,1,33385,53
8238,3138,340,3,49171,52
8239,8041,474,2,8929,64
8240,9399,623,1,1902,11
8241,2465,782,5,28314,11
8242,9181,107,1,32357,11
8243,8391,240,1,14033,46
8244,6810,658,2,38508,43
8245,4462,508,2,8620,37
8246,8798,276,5,22446,3
8247,7376,183,4,8891,22
8248,4909,62,4,35430,16
8249,2294,877,4,11464,55
8250,9383,672,1,15417,14
8251,9192,484,2,21158,57
8252,8755,334,2,12194,65
8253,4175,781,5,25590,41
8254,3261,613,5,6583,63
8255,2477,565,4,39162,13
8256,7092,623,5,2194,61
8257,6545,760,5,47652,57
8258,5635,720,3,28419,15
8259,8173,88,4,26782,21
8260,4247,607,5,36477,32
8261,1523,640,4,22975,14
8262,3,495,2,8070,56
8263,4025,441,1,41046,6
8264,5879,115,4,28383,28
8265,5876,748,2,25081,24
8266,1639,930,2,36248,32
8267,7979,679,3,18475,61
8268,8032,297,4,463,48
8269,4918,327,2,38243,7
8270,6543,908,4,23647,50
8271,992,825,4,23404,4
8272,8413,507,1,36495,39
8273,2669,275,1,39338,3
8274,9646,163,1,11626,11
8275,5020,406,2,37742,48
8276,3691,716,3,6863,25
8277,2087,535,3,38730,1
8278,9093,442,5,38814,26
8279,8522,709,1,12704,25
8280,2291,343,3,48328,51
8281,7201,189,1,19292,23
8282,7350,69,1,35402,16
8283,3315,340,5,48263,30
8284,9514,696,4,25195,57
8285,278,607,5,33663,23
8286,2172,678,1,29678,50
8287,2651,587,3,17627,8
8288,1716,484,3,23807,47
8289,2775,375,3,20717,24
8290,156,756,3,29818,69
8291,1622,743,1,41985,40
8292,6751,142,1,32493,30
8293,5182,503,2,8732,38
8294,1355,188,2,30879,45
8295,6219,813,5,621,44
8296,6934,561,3,6092,25
8297,4387,198,3,17774,27
8298,953,591,4,11899,61
8299,3227,64,5,19343,46
8300,99,861,4,10152,31
8301,475,331,5,37022,65
8302,1494,938,3,19844,46
8303,9141,708,2,38138,6
8304,7143,758,1,7774,54
8305,1435,333,2,20578,68
8306,8647,121,3,37380,7
8307,8107,499,2,13279,4
8308,224,300,4,23923,70
8309,5002,914,2,7037,24
8310,2048,412,4,24420,0
8311,3266,754,1,33324,22
8312,3901,371,4,15598,48
8313,2450,810,3,21614,7
8314,3438,396,5,44437,29
8315,7115,848,4,7201,8
8316,5917,111,2,38870,67
8317,7553,930,5,39440,66
8318,9738,980,4,8698,52
8319,3781,311,1,4931,21
8320,6144,321,4,14562,2
8321,7429,565,5,31528,28
8322,2771,697,2,532,36
8323,1187,126,5,4159,68
8324,893,736,2,20994,40
8325,8774,18,3,19750,24
8326,3905,450,3,10548,0
8327,2989,979,1,15587,55
8328,2511,489,2,26370,70
8329,7432,801,5,18876,13
8330,6353,261,4,14220,48
8331,9302,481,5,14343,31
8332,9030,565,5,34461,60
8333,8307,534,4,20883,25
8334,2556,519,5,25474,34
8335,8033,385,4,42481,4
8336,4477,661,5,26746,12
8337,5051,981,4,15132,2
8338,6248,168,5,10287,11
8339,157,445,1,24303,62
8340,942,274,5,15260,5
8341,391,119,2,25982,61
8342,3705,707,2,36125,20
8343,6984,662,4,34555,11
8344,7863,315,1,16310,24
8345,8373,783,4,579,10
8346,2324,704,1,4536,35
8347,5604,951,2,31311,44
8348,4957,186,2,46877,68
8349,3037,438,2,792,21
8350,7896,982,1,10084,44
8351,7244,984,3,37383,58
8352,4374,749,4,43764,34
8353,6185,67,3,1393,16
8354,7190,571,5,22246,57
8355,3865,53,2,27139,53
8356,6305,794,4,12514,59
8357,6790,612,5,1266,49
8358,1633,708,3,36815,59
8359,2258,915,2,25708,21
8360,7433,89,1,16193,13
8361,5865,755,2,43600,52
8362,3074,808,2,16220,3
8363,7413,402,2,10812,41
8364,7800,925,3,39309,45
8365,2242,981,3,16217,33
8366,7937,162,1,37302,42
8367,7060,667,5,20947,59
8368,1043,499,5,12226,34
8369,7050,559,3,16781,66
8370,6053,710,4,33278,56
8371,1212,756,3,30693,53
8372,5192,292,5,16632,63
8373,2659,217,2,43089,45
8374,8770,958,4,10742,14
8375,7295,686,2,21675,15
8376,846,258,5,9145,4
8377,6565,746,5,22130,9
8378,9884,567,1,25389,16
8379,7542,257,1,29164,31
8380,9199,782,5,25751,62
8381,752,708,1,37243,17
8382,2537,306,3,3033,0
8383,4358,897,5,31516,11
8384,8724,102,1,37449,69
8385,9105,976,1,4873,29
8386,7646,485,2,44512,35
8387,1126,986,4,13344,32
8388,6784,188,3,35830,32
8389,1853,574,1,27149,13
8390,1039,2,1,45570,28
8391,667,685,4,19365,64
8392,2938,65,4,22142,50
8393,8050,254,3,40116,24
8394,8406,912,4,18435,41
8395,5337,374,3,40376,63
8396,9533,553,5,30475,55
8397,3848,249,5,41320,55
8398,2817,437,5,31335,58
8399,2549,679,2,21405,35
8400,7266,319,3,38498,26
8401,9792,940,4,24108,61
8402,6763,478,2,31052,15
8403,7948,770,2,13858,42
8404,990,565,4,37113,7
8405,6049,154,4,9842,61
8406,91,867,4,27147,61
8407,1118,38,3,16713,61
8408,5912,930,3,42742,4
8409,4467,928,5,28095,17
8410,7313,211,5,28760,28
8411,5461,126,4,4377,41
8412,7344,290,1,27633,54
8413,3230,508,4,9981,62
8414,277,871,4,47067,54
8415,7457,533,5,32240,16
8416,3964,799,1,26331,68
8417,3629,176,5,23209,4
8418,3617,20,1,27056,48
8419,7290,840,1,14569,34
8420,9220,52,2,28727,21
8421,784,889,4,27740,55
8422,6635,731,3,43183,5
8423,6277,975,2,4981,59
8424,6967,540,4,5371,25
8425,3344,529,2,39019,13
8426,7725,198,3,20963,67
8427,781,706,4,5777,57
8428,5767,397,5,11122,30
8429,1515,113,2,12604,62
8430,5503,523,2,43292,54
8431,3561,271,5,24708,70
8432,6687,518,1,35203,14
8433,5857,978,3,35199,34
8434,5322,236,3,23398,10
8435,3026,412,3,23724,46
8436,8385,728,1,7315,63
8437,6567,864,5,31381,62
8438,2446,489,5,27406,68
8439,3683,995,4,35496,3
8440,1258,373,1,33917,25
8441,5844,363,5,33102,30
8442,5366,969,2,47262,41
8443,429,514,5,24222,55
8444,675,199,1,5033,68
8445,3984,741,2,21421,9
8446,5681,946,5,8501,28
8447,5201,999,1,13718,11
8448,8509,34,1,2421,1
8449,9785,409,3,38818,64
8450,3265,780,1,42717,15
8451,4906,617,3,21955,15
8452,2567,988,2,31851,35
8453,2833,546,3,3161,59
8454,5341,86,1,36281,40
8455,2604,96,5,42834,46
8456,9501,291,3,11135,66
8457,1457,451,5,31858,52
8458,507,649,2,37925,15
8459,8892,225,4,16590,8
8460,1690,650,5,7880,29
8461,8188,579,3,5642,18
8462,1640,759,2,32213,1
8463,277,288,5,28651,22
8464,1725,510,5,26424,67
8465,5097,126,3,4271,29
8466,3307,212,1,10694,6
8467,6550,35,2,7626,10
8468,9974,882,1,14429,33
8469,4607,103,1,19838,49
8470,4600,238,4,12887,50
8471,809,509,5,4286,13
8472,6271,416,1,22231,9
8473,5826,321,2,15535,4
8474,7629,532,3,13110,50
8475,9426,250,3,26695,43
8476,3266,790,4,30074,16
8477,3121,108,4,21968,9
8478,5488,734,3,22544,28
8479,1971,521,2,5920,55
8480,6852,231,2,24264,29
8481,6832,490,2,21169,34
8482,6384,335,2,11716,55
8483,3394,210,3,2555,16
8484,2748,720,4,30544,58
8485,613,269,4,45705,54
8486,764,406,5,37233,52
8487,5816,327,5,37807,21
8488,5215,653,3,35756,36
8489,1136,590,4,32573,55
8490,4874,305,5,10304,30
8491,9064,188,3,32496,68
8492,7772,915,4,28961,9
