review_id,customer_id,product_id,rating,review_date
903,1466,242,5,2025-10-04
904,1022,657,5,2023-10-22
905,1191,603,4,2025-03-12
906,1398,139,4,2026-03-04
907,1852,443,3,2025-09-20
908,922,334,5,2025-10-25
909,691,365,3,2023-09-11
910,31,527,3,2026-05-06
911,379,578,5,2023-08-05
912,197,537,5,2024-04-08
913,356,357,4,2023-11-16
914,1990,416,4,2025-02-20
915,1588,295,5,2024-01-11
916,1785,109,5,2023-09-02
917,388,573,5,2023-06-11
918,1058,224,1,2024-11-04
919,647,522,4,2025-06-28
920,1107,93,5,2026-03-31
921,599,108,5,2025-07-30
922,1140,62,4,2024-02-18
923,1781,838,5,2024-11-18
924,1739,55,4,2024-08-09
925,1436,650,2,2024-03-12
926,1994,438,4,2025-11-15
927,657,337,1,2025-03-19
928,1927,8,5,2024-06-27
929,1330,923,3,2024-12-30
930,706,526,4,2025-06-02
931,1107,936,5,2025-01-27
932,300,302,4,2025-02-28
933,401,333,4,2025-07-17
934,1823,129,4,2025-11-02
935,707,97,5,2024-07-05
936,894,987,3,2023-08-09
937,1647,551,2,2025-02-20
938,1815,419,4,2025-10-13
939,1018,143,5,2025-07-03
940,50,706,5,2025-09-27
941,615,360,5,2025-04-17
942,1649,837,4,2025-03-08
943,653,441,5,2025-11-07
944,843,210,5,2025-03-28
945,1764,649,5,2023-07-09
946,869,45,5,2024-02-19
947,1684,596,5,2025-05-17
948,1307,671,2,2024-09-24
949,1007,914,4,2023-06-17
950,364,410,4,2024-08-17
951,771,311,3,2023-06-10
952,1450,691,5,2024-09-15
953,1692,214,4,2025-03-24
954,307,399,2,2024-11-30
955,1007,913,4,2025-08-30
956,1188,484,4,2024-06-11
957,1699,334,3,2024-07-24
958,456,629,4,2023-12-28
959,804,613,3,2025-08-03
960,827,52,5,2025-10-25
961,39,834,5,2024-09-09
962,612,591,4,2024-02-03
963,605,857,5,2024-12-02
964,1587,329,5,2025-02-14
965,969,141,5,2024-02-09
966,101,886,5,2023-09-02
967,352,937,5,2025-11-11
968,731,899,3,2025-03-07
969,574,10,3,2025-12-15
970,436,345,4,2024-08-17
971,351,429,2,2024-07-15
972,973,798,5,2025-01-24
973,889,590,3,2024-01-31
974,623,503,1,2026-01-25
975,707,178,4,2024-12-18
976,1040,318,4,2025-03-13
977,1326,336,5,2023-05-31
978,911,262,5,2023-10-25
979,1151,99,5,2024-12-03
980,1136,275,5,2026-03-11
981,1863,106,5,2025-03-11
982,1533,945,5,2024-01-07
983,1189,507,5,2025-09-01
984,1298,199,3,2025-06-29
985,1550,431,3,2025-12-11
986,598,402,4,2024-01-24
987,1622,922,3,2023-12-16
988,1128,908,5,2023-09-22
989,640,328,5,2026-03-08
990,949,833,5,2024-07-25
991,400,837,3,2024-10-28
992,748,254,5,2024-10-29
993,626,46,3,2024-09-07
994,1688,495,4,2024-02-13
995,472,917,1,2025-06-04
996,1628,273,4,2024-10-29
997,1815,501,4,2026-03-05
998,1805,314,4,2024-07-13
999,1530,838,5,2025-02-02
1000,1036,791,1,2024-03-31
1001,517,263,5,2026-05-13
1002,1301,893,5,2025-11-18
1003,870,527,2,2025-07-18
1004,1940,192,4,2024-08-06
1005,28,99,5,2023-10-20
1006,1579,551,4,2024-07-22
1007,1304,752,5,2023-07-28
1008,37,837,5,2024-11-06
1009,606,683,4,2025-01-04
1010,1066,574,3,2023-10-09
1011,321,780,5,2024-08-01
1012,1978,982,3,2024-07-08
1013,792,559,1,2024-11-04
1014,1087,738,5,2025-06-10
1015,749,358,2,2024-08-26
1016,639,198,5,2024-03-28
1017,1272,208,5,2025-02-10
1018,1970,127,5,2023-07-11
1019,1443,847,5,2024-08-15
1020,1046,96,4,2024-09-13
1021,1104,659,5,2023-07-23
1022,1615,477,4,2025-05-29
1023,1347,258,5,2024-02-24
1024,749,592,5,2023-08-31
1025,657,254,4,2024-04-06
1026,338,994,4,2024-08-12
1027,114,478,4,2025-01-22
1028,1380,646,5,2025-07-02
1029,364,881,5,2024-02-26
1030,1772,195,5,2025-06-07
1031,414,423,5,2024-09-08
1032,1916,341,5,2024-10-24
1033,1272,386,5,2025-10-27
1034,829,315,4,2025-04-06
1035,47,983,5,2025-12-09
1036,1653,479,5,2025-09-28
1037,1820,938,1,2024-06-30
1038,1125,124,5,2024-06-26
1039,1932,269,4,2025-05-14
1040,1800,748,2,2024-03-08
1041,1765,554,4,2026-02-16
1042,1254,171,5,2023-11-30
1043,289,193,4,2024-02-12
1044,1702,335,4,2024-01-14
1045,879,671,5,2024-10-10
1046,946,265,4,2024-09-21
1047,738,35,5,2023-10-02
1048,88,747,4,2025-01-24
1049,574,639,5,2024-02-11
1050,1455,405,1,2026-05-12
1051,44,773,5,2024-05-23
1052,1735,616,4,2025-09-20
1053,1026,725,4,2025-02-22
1054,501,675,5,2024-03-09
1055,369,382,4,2023-11-06
1056,720,16,3,2025-10-01
1057,1097,749,3,2025-05-30
1058,1820,130,3,2025-11-23
1059,424,182,5,2023-10-27
1060,1758,480,3,2026-04-27
1061,688,478,3,2023-10-03
1062,1205,717,3,2026-02-08
1063,1932,734,5,2025-01-27
1064,198,195,4,2026-02-21
1065,314,331,5,2025-01-04
1066,611,234,4,2023-12-23
1067,1325,619,1,2023-05-25
1068,1883,683,5,2025-09-05
1069,61,631,2,2024-12-09
1070,763,203,5,2023-09-16
1071,1662,937,4,2025-04-09
1072,711,53,3,2025-01-19
1073,1355,130,4,2024-02-01
1074,684,246,5,2024-10-01
1075,394,563,4,2025-11-20
1076,439,580,5,2025-07-15
1077,488,278,5,2025-02-14
1078,1202,585,4,2024-03-16
1079,1518,69,4,2024-01-28
1080,789,72,1,2023-10-08
1081,1945,764,4,2026-05-07
1082,25,40,4,2025-12-31
1083,1990,579,4,2024-03-11
1084,1399,50,4,2025-05-30
1085,1467,306,4,2026-04-20
1086,827,475,2,2025-02-02
1087,792,444,5,2025-05-29
1088,1408,647,5,2024-04-07
1089,1860,218,4,2023-11-14
1090,1322,318,1,2024-03-12
1091,1508,335,2,2024-06-17
1092,1450,268,3,2024-02-13
1093,591,374,4,2024-09-10
1094,381,554,5,2024-09-16
1095,78,475,5,2023-10-26
1096,536,466,5,2023-07-10
1097,1065,43,4,2026-04-01
1098,1437,628,3,2023-09-20
1099,1018,415,3,2023-08-20
1100,1298,79,4,2023-07-16
1101,1120,716,4,2024-11-12
1102,1602,633,4,2024-11-23
1103,838,814,3,2024-01-04
1104,715,37,5,2025-11-29
1105,1022,820,4,2026-04-05
1106,930,805,5,2026-04-28
1107,1249,726,5,2023-11-24
1108,807,269,2,2023-12-19
1109,528,351,2,2024-02-15
1110,1883,555,3,2025-10-24
1111,487,882,5,2024-10-17
1112,1704,644,2,2025-07-19
1113,1721,588,4,2023-09-29
1114,1402,7,1,2024-08-21
1115,1315,774,5,2025-02-22
1116,1626,996,2,2025-05-02
1117,730,332,4,2024-11-26
1118,1954,723,3,2024-06-12
1119,1408,66,5,2025-08-04
1120,1943,579,4,2023-05-29
1121,139,396,4,2023-09-11
1122,975,860,5,2024-11-25
1123,1908,859,1,2024-05-26
1124,80,820,5,2023-11-24
1125,694,690,3,2024-07-29
1126,989,607,4,2025-11-19
1127,1832,104,4,2023-09-30
1128,1237,975,4,2023-07-30
1129,1259,441,4,2023-12-06
1130,269,236,4,2024-10-23
1131,587,43,3,2025-01-08
1132,1690,327,1,2023-11-25
1133,998,495,4,2025-07-24
1134,928,425,5,2024-04-26
1135,1274,139,4,2023-07-10
1136,380,325,5,2026-04-06
1137,1753,870,5,2025-07-07
1138,1265,695,2,2023-07-16
1139,1021,344,3,2024-02-24
1140,137,844,2,2024-02-28
1141,1168,5,3,2024-12-17
1142,1694,976,5,2023-08-19
1143,546,760,3,2025-12-06
1144,1687,571,4,2026-03-14
1145,615,956,2,2025-07-26
1146,1024,215,3,2024-02-26
1147,345,913,4,2023-06-24
1148,370,797,5,2023-11-12
1149,341,122,3,2023-08-23
1150,1028,927,5,2026-03-09
1151,1401,562,5,2025-08-10
1152,1919,141,1,2025-04-09
1153,61,369,4,2024-05-01
1154,1198,34,1,2025-07-05
1155,781,512,5,2024-02-18
1156,1414,518,4,2025-07-20
1157,1432,261,4,2024-10-05
1158,824,696,5,2025-10-31
1159,1944,887,5,2024-12-27
1160,1800,739,2,2024-08-15
1161,325,38,3,2025-09-27
1162,1304,10,4,2023-07-01
1163,1645,555,4,2026-04-17
1164,1696,339,4,2025-07-19
1165,54,615,4,2024-05-21
1166,1328,555,2,2024-02-21
1167,525,695,4,2024-10-21
1168,18,69,3,2025-10-29
1169,495,730,4,2026-04-29
1170,1078,642,3,2025-10-03
1171,1521,272,5,2025-02-28
1172,406,339,3,2025-04-16
1173,1955,452,4,2024-04-28
1174,1925,972,3,2025-04-04
1175,325,980,3,2025-08-07
1176,855,757,4,2025-08-27
1177,1127,971,4,2023-07-18
1178,942,536,5,2025-05-22
1179,1843,957,5,2026-04-16
1180,1188,552,5,2024-03-23
1181,1853,96,4,2025-10-22
1182,1717,600,3,2023-06-07
1183,1073,52,2,2023-07-17
1184,839,595,5,2024-12-25
1185,1393,632,5,2024-11-16
1186,428,863,5,2023-06-09
1187,1348,412,5,2024-07-26
1188,1014,902,5,2025-03-04
1189,1214,874,4,2024-05-25
1190,954,782,4,2026-03-01
1191,670,958,5,2024-03-24
1192,1767,343,2,2026-04-22
1193,739,167,5,2023-08-20
1194,1177,509,5,2025-04-14
1195,711,926,5,2023-07-21
1196,1625,175,4,2025-08-13
1197,1156,255,4,2024-11-07
1198,920,914,3,2025-04-22
1199,596,984,5,2025-02-14
1200,168,126,4,2025-05-17
1201,1708,934,4,2024-10-24
1202,1281,330,2,2026-03-17
1203,323,570,4,2024-05-04
1204,1512,825,4,2025-01-23
1205,305,219,5,2023-11-11
1206,275,71,4,2024-03-26
1207,530,280,3,2024-06-28
1208,1932,194,5,2024-11-02
1209,487,329,3,2024-06-29
1210,545,667,4,2024-08-17
1211,289,345,3,2025-02-07
1212,1781,58,2,2023-12-10
1213,609,949,2,2023-06-05
1214,960,825,1,2025-03-21
1215,1151,104,5,2024-07-11
1216,835,181,1,2026-05-01
1217,756,991,5,2024-10-28
1218,970,288,3,2025-02-07
1219,1246,964,5,2024-12-02
1220,1304,385,4,2024-12-16
1221,1799,355,1,2025-10-16
1222,1700,614,5,2025-11-17
1223,872,25,5,2023-06-11
1224,1607,590,2,2026-05-16
1225,296,59,5,2025-07-03
1226,1233,397,5,2024-02-11
1227,1759,548,5,2023-06-13
1228,854,827,2,2023-09-05
1229,1034,969,4,2023-10-14
1230,688,184,3,2023-09-04
1231,589,779,1,2024-11-03
1232,342,168,4,2024-10-24
1233,643,771,3,2024-02-03
1234,151,422,1,2024-01-27
1235,1554,557,5,2025-10-23
1236,1395,774,2,2024-01-25
1237,1720,911,4,2025-01-28
1238,1495,109,5,2025-07-17
1239,201,979,4,2024-07-23
1240,1918,590,4,2025-02-18
1241,1493,52,4,2023-10-27
1242,1684,3,4,2024-12-24
1243,1566,320,2,2025-09-08
1244,1902,870,4,2023-07-25
1245,1637,651,5,2026-04-08
1246,438,31,4,2024-05-26
1247,1635,402,5,2024-10-30
1248,68,478,4,2023-11-28
1249,1267,253,3,2026-02-06
1250,1473,626,3,2025-05-01
1251,117,624,4,2025-01-25
1252,1177,244,1,2025-01-14
1253,1256,2,5,2025-01-08
1254,546,829,5,2024-08-13
1255,631,352,5,2024-02-09
1256,39,897,2,2025-07-16
1257,725,321,2,2026-04-11
1258,652,57,2,2023-06-06
1259,801,443,1,2025-09-01
1260,1391,219,4,2026-02-09
1261,522,548,4,2024-07-07
1262,278,934,4,2023-10-24
1263,1692,430,4,2024-01-25
1264,780,110,5,2025-02-18
1265,728,282,3,2024-01-26
1266,383,69,4,2023-09-18
1267,807,268,4,2025-07-03
1268,899,122,2,2025-03-20
1269,661,490,4,2023-11-19
1270,1574,581,4,2024-03-21
1271,415,191,5,2025-01-28
1272,785,687,5,2025-05-27
1273,840,52,5,2024-07-16
1274,522,627,5,2026-03-25
1275,1998,483,4,2025-07-29
1276,1017,306,4,2025-06-26
1277,311,14,5,2024-02-16
1278,951,695,5,2025-11-05
1279,111,588,5,2024-10-16
1280,195,274,2,2023-07-20
1281,467,923,5,2023-10-24
1282,73,943,5,2025-06-08
1283,98,772,5,2024-09-14
1284,30,233,5,2023-06-02
1285,1399,452,5,2025-10-05
1286,570,984,3,2023-10-25
1287,194,663,5,2024-07-19
1288,314,35,5,2025-01-02
1289,873,496,3,2025-12-21
1290,1673,361,3,2026-05-17
1291,1594,387,2,2025-03-12
1292,1236,868,4,2025-03-19
1293,728,770,4,2025-09-02
1294,1194,107,4,2026-02-20
1295,973,434,5,2023-11-29
1296,1727,207,5,2025-08-25
1297,1253,316,4,2024-04-30
1298,1245,430,5,2026-01-28
1299,1998,77,5,2024-10-25
1300,1388,211,3,2025-09-22
1301,1277,867,5,2026-03-30
1302,461,704,5,2026-01-06
1303,699,828,4,2025-09-03
1304,981,790,5,2023-08-24
1305,761,732,3,2024-07-28
1306,1072,880,4,2025-01-17
1307,1285,841,3,2025-09-19
1308,1825,84,2,2023-11-25
1309,1513,685,3,2025-08-07
1310,838,868,5,2025-10-06
1311,1946,414,5,2024-01-14
1312,845,187,5,2023-09-15
1313,223,296,4,2024-05-08
1314,1029,978,4,2025-01-12
1315,1568,577,2,2025-08-01
1316,1041,882,4,2024-11-18
1317,1320,946,3,2023-07-28
1318,1253,922,4,2024-08-17
1319,182,540,2,2026-03-28
1320,131,311,4,2026-01-22
1321,823,77,4,2024-06-15
1322,1671,93,5,2024-04-28
1323,659,620,2,2023-10-06
1324,1273,771,4,2025-01-04
1325,923,449,3,2024-06-22
1326,134,409,5,2023-09-29
1327,471,677,5,2024-03-04
1328,1794,363,2,2024-10-12
1329,1313,255,3,2024-10-16
1330,216,452,1,2026-05-19
1331,272,14,5,2023-10-13
1332,428,823,5,2025-08-24
1333,540,15,5,2024-06-24
1334,837,567,3,2026-01-03
1335,446,934,5,2025-05-06
1336,378,89,5,2024-02-27
1337,1758,498,5,2023-05-24
1338,413,389,5,2025-03-30
1339,1147,241,5,2025-12-06
1340,503,32,3,2026-03-25
1341,1047,465,4,2023-10-19
1342,670,795,4,2023-10-03
1343,906,176,4,2026-04-22
1344,1982,21,4,2026-02-22
1345,105,261,3,2026-03-08
1346,1114,753,3,2025-12-04
1347,216,191,5,2023-11-14
1348,1942,985,5,2025-06-28
1349,681,505,5,2025-07-01
1350,12,107,5,2025-07-21
1351,984,126,3,2023-07-16
1352,1390,440,2,2024-02-07
1353,1301,229,1,2025-04-13
1354,59,636,5,2025-04-21
1355,562,769,3,2025-06-13
1356,1615,552,4,2025-12-15
1357,695,116,4,2026-03-15
1358,1058,216,4,2025-05-04
1359,1126,539,2,2024-10-13
1360,72,927,4,2024-11-22
1361,573,512,2,2024-06-07
1362,1624,471,5,2024-12-12
1363,1842,407,5,2025-02-23
1364,355,206,5,2025-12-07
1365,1950,894,4,2025-09-17
1366,1594,406,5,2023-07-07
1367,1650,918,1,2023-07-06
1368,191,448,4,2024-12-25
1369,872,191,4,2024-01-25
1370,1019,818,5,2024-06-01
1371,340,849,3,2024-01-24
1372,1266,575,4,2025-02-15
1373,1296,877,3,2025-01-10
1374,1,441,4,2023-11-20
1375,1982,290,1,2025-12-06
1376,935,529,5,2023-06-08
1377,339,127,2,2023-10-14
1378,982,358,3,2023-11-28
1379,1725,465,2,2024-10-11
1380,28,303,3,2024-06-12
1381,1894,627,4,2025-01-19
1382,1566,57,2,2024-09-17
1383,1224,974,4,2023-09-21
1384,1514,781,4,2024-04-22
1385,643,746,4,2023-05-28
1386,1322,781,2,2024-09-16
1387,285,769,4,2026-03-09
1388,711,432,3,2024-06-13
1389,1155,633,3,2026-03-10
1390,1833,219,5,2026-02-23
1391,352,432,5,2023-12-10
1392,1638,655,5,2025-08-15
1393,649,547,5,2025-07-02
1394,1261,970,2,2025-01-17
1395,573,706,5,2025-02-14
1396,591,906,2,2025-10-18
1397,762,609,5,2025-10-27
1398,1799,350,2,2025-10-21
1399,1952,35,4,2024-01-18
1400,515,62,4,2023-05-25
1401,113,969,3,2025-06-12
1402,1274,872,4,2024-10-09
1403,97,93,4,2026-03-05
1404,559,632,3,2024-08-18
1405,498,619,5,2023-09-03
1406,483,576,5,2024-08-21
1407,905,83,4,2023-12-04
1408,1157,536,4,2025-06-16
1409,293,550,4,2026-05-13
1410,66,974,4,2025-02-01
1411,1697,337,2,2025-06-01
1412,59,494,1,2025-03-06
1413,145,475,2,2024-10-14
1414,761,165,5,2023-05-28
1415,895,519,4,2026-04-12
1416,270,408,5,2025-10-12
1417,1275,34,5,2024-09-16
1418,1281,553,2,2026-04-10
1419,384,732,5,2025-06-18
1420,1206,30,4,2024-07-08
1421,1630,89,1,2024-06-04
1422,1869,47,5,2025-04-06
1423,1325,474,5,2024-03-23
1424,355,28,3,2023-09-06
1425,1287,142,4,2025-12-12
1426,1143,69,4,2025-04-28
1427,757,508,5,2023-06-06
1428,324,624,3,2024-02-04
1429,229,868,4,2026-02-18
1430,1493,112,2,2025-09-28
1431,758,93,2,2024-07-12
1432,1355,30,3,2026-05-01
1433,1987,846,4,2024-04-04
1434,919,270,4,2026-03-05
1435,1791,321,5,2023-07-29
1436,1062,157,5,2025-08-03
1437,573,165,5,2025-09-22
1438,141,637,2,2026-04-13
1439,1413,866,4,2024-06-10
1440,1536,595,2,2023-09-05
1441,7,53,5,2023-06-07
1442,245,604,4,2025-08-17
1443,547,428,3,2024-08-19
1444,1702,193,5,2023-11-01
1445,1100,575,2,2025-06-01
1446,490,545,5,2024-12-03
1447,124,671,3,2024-04-16
1448,1104,68,5,2026-03-10
1449,1696,216,5,2024-09-01
1450,1355,999,4,2025-11-08
1451,378,185,4,2025-03-12
1452,1124,166,3,2025-01-24
1453,459,74,5,2025-08-06
1454,635,434,5,2024-02-01
1455,208,40,5,2025-03-11
1456,879,63,3,2023-08-19
1457,797,182,2,2024-07-15
1458,8,594,5,2025-04-25
1459,1627,490,4,2025-09-14
1460,565,479,4,2026-03-22
1461,1468,502,4,2025-09-20
1462,1951,257,4,2025-07-18
1463,1439,532,4,2025-01-15
1464,1757,279,4,2024-02-14
1465,1024,17,4,2026-01-15
1466,1813,519,5,2023-10-31
1467,166,861,5,2025-08-05
1468,745,678,3,2025-03-15
1469,892,44,4,2023-05-27
1470,10,559,5,2024-07-09
1471,123,292,5,2025-02-19
1472,1105,482,4,2025-10-31
1473,2,408,3,2024-12-21
1474,1035,956,3,2026-04-01
1475,1911,619,5,2024-02-28
1476,632,582,3,2025-07-12
1477,76,757,3,2023-10-17
1478,1251,514,4,2024-05-30
1479,1745,484,5,2023-08-14
1480,1303,645,4,2026-05-01
1481,1834,893,4,2023-07-03
1482,510,731,4,2025-06-12
1483,919,734,5,2024-02-17
1484,1600,134,5,2023-07-07
1485,1038,256,2,2024-02-12
1486,290,943,1,2024-11-24
1487,953,320,4,2024-07-03
1488,1754,516,5,2025-07-02
1489,1823,17,3,2024-07-08
1490,247,51,5,2025-04-18
1491,93,174,5,2023-08-21
1492,320,475,3,2025-12-22
1493,960,352,4,2023-07-18
1494,630,622,4,2024-03-04
1495,708,582,4,2023-12-01
1496,1471,185,5,2023-12-12
1497,1975,626,2,2025-09-14
1498,207,558,4,2023-05-31
1499,764,784,3,2024-04-03
1500,627,117,3,2026-05-15
1501,803,92,3,2024-11-24
1502,1499,968,3,2025-03-30
1503,1618,714,4,2023-08-14
1504,1072,138,1,2026-01-10
1505,1981,57,4,2025-02-18
1506,1838,474,4,2024-09-28
1507,1265,260,5,2025-05-02
1508,1328,635,4,2026-02-03
1509,1379,85,3,2026-05-03
1510,777,484,5,2023-12-25
1511,656,82,1,2025-03-29
1512,1565,13,3,2025-08-08
1513,1589,156,4,2025-03-13
1514,1153,887,4,2025-04-08
1515,797,510,5,2024-04-26
1516,1495,323,5,2024-03-03
1517,292,95,5,2023-12-01
1518,1729,356,1,2023-05-22
1519,1867,201,2,2025-08-07
1520,1777,501,3,2026-01-08
1521,1763,533,3,2024-09-29
1522,1853,843,2,2024-09-01
1523,1734,571,3,2024-07-24
1524,1452,175,3,2026-03-01
1525,637,310,4,2025-05-27
1526,1525,625,5,2025-06-19
1527,1349,696,5,2024-11-14
1528,1939,773,4,2024-06-13
1529,1502,714,3,2025-08-02
1530,1997,494,4,2024-08-03
1531,1816,603,3,2025-10-16
1532,1941,86,4,2025-11-23
1533,1949,67,1,2025-03-06
1534,581,990,4,2026-04-25
1535,1684,30,2,2024-02-28
1536,1865,237,5,2026-01-29
1537,763,867,5,2023-06-23
1538,472,461,2,2023-06-22
1539,1237,665,4,2025-01-31
1540,920,900,5,2025-04-05
1541,568,712,4,2024-09-29
1542,1848,659,4,2024-12-16
1543,1222,792,4,2025-05-26
1544,824,49,4,2024-11-10
1545,1755,807,5,2024-06-19
1546,1334,81,5,2023-12-24
1547,1757,432,5,2025-02-28
1548,249,387,5,2024-06-30
1549,60,656,4,2024-09-16
1550,1884,13,5,2024-08-24
1551,832,763,5,2024-12-19
1552,619,161,5,2024-11-02
1553,15,655,5,2023-06-12
1554,1839,856,2,2026-04-03
1555,338,935,3,2024-01-27
1556,132,737,2,2024-01-18
1557,1229,317,3,2024-10-10
1558,1370,951,4,2023-11-13
1559,445,886,4,2023-07-19
1560,1748,254,4,2024-05-13
1561,613,224,5,2023-12-27
1562,1869,255,5,2026-01-11
1563,202,55,1,2025-05-02
1564,67,871,4,2024-06-30
1565,924,993,5,2024-03-13
1566,73,108,5,2023-10-06
1567,1367,48,4,2024-04-01
1568,322,118,4,2024-03-13
1569,1763,274,3,2025-10-05
1570,1452,349,4,2024-11-30
1571,322,583,3,2025-03-11
1572,1656,919,4,2025-03-24
1573,1766,414,3,2023-11-04
1574,1123,6,5,2025-05-22
1575,741,665,5,2025-12-23
1576,1509,20,5,2024-04-13
1577,1773,362,2,2025-07-06
1578,395,504,4,2026-03-08
1579,1627,866,1,2025-06-10
1580,1480,24,4,2026-02-24
1581,724,871,5,2025-12-10
1582,676,106,5,2024-09-20
1583,1494,744,5,2023-06-12
1584,836,952,5,2025-08-19
1585,319,893,4,2025-05-01
1586,1117,441,3,2024-04-15
1587,39,747,4,2024-04-29
1588,1257,670,5,2023-10-06
1589,858,409,2,2023-05-20
1590,1620,583,3,2026-03-21
1591,1099,297,2,2025-08-30
1592,526,426,4,2026-01-15
1593,563,519,5,2023-12-23
1594,483,177,5,2026-05-18
1595,1303,833,4,2025-04-19
1596,1955,948,5,2025-03-13
1597,1206,47,5,2023-11-16
1598,1722,540,4,2025-11-18
1599,1371,332,2,2024-07-08
1600,1964,481,4,2025-11-20
1601,1261,142,2,2026-01-26
1602,1394,85,4,2023-08-08
1603,680,493,4,2026-02-27
1604,737,108,4,2024-11-01
1605,1651,86,4,2024-08-27
1606,607,406,4,2023-11-12
1607,1796,119,2,2025-03-08
1608,867,727,3,2023-07-21
1609,1196,251,4,2025-10-13
1610,1290,320,4,2024-09-09
1611,867,441,5,2023-07-18
1612,590,523,5,2024-10-27
1613,27,496,5,2026-03-24
1614,331,777,5,2026-05-17
1615,1821,974,4,2024-01-06
1616,575,302,3,2024-05-25
1617,1120,365,1,2024-11-10
1618,960,746,4,2024-12-31
1619,23,590,5,2025-09-03
1620,194,779,4,2024-01-20
1621,1630,362,5,2024-12-10
1622,1224,157,5,2025-01-08
1623,1584,646,4,2025-08-17
1624,681,636,1,2024-08-27
1625,1078,321,5,2023-07-12
1626,763,486,1,2026-01-26
1627,755,42,5,2025-09-06
1628,1134,84,5,2026-04-21
1629,628,618,4,2025-08-07
1630,1299,410,2,2023-07-08
1631,1708,668,5,2024-12-14
1632,722,825,2,2025-09-11
1633,444,924,3,2025-02-13
1634,347,38,3,2024-06-06
1635,1803,640,5,2025-08-09
1636,1134,635,3,2024-10-11
1637,1867,31,5,2023-12-22
1638,1746,593,1,2025-08-16
1639,1638,687,4,2025-09-18
1640,465,180,5,2024-01-02
1641,1238,840,4,2023-09-26
1642,1349,326,2,2026-04-01
1643,1419,146,4,2025-09-10
1644,1214,763,4,2023-09-07
1645,1718,420,5,2023-11-23
1646,1933,379,2,2025-07-24
1647,1757,716,5,2026-05-16
1648,624,589,4,2024-01-30
1649,322,271,3,2024-08-31
1650,508,245,5,2024-03-02
1651,1901,745,5,2024-07-23
1652,1293,976,5,2024-02-24
1653,646,737,4,2024-12-22
1654,275,937,1,2024-05-19
1655,81,93,2,2025-07-02
1656,7,933,4,2024-03-03
1657,606,231,4,2024-12-24
1658,1693,355,5,2023-07-22
1659,1247,937,4,2023-12-09
1660,1856,483,5,2025-12-17
1661,1033,604,4,2024-08-12
1662,306,289,5,2025-05-16
1663,289,753,1,2026-03-22
1664,1245,12,3,2025-03-02
1665,1662,32,4,2024-05-09
1666,355,282,3,2023-11-17
1667,1567,213,5,2023-11-19
1668,782,833,5,2025-08-24
1669,1798,392,4,2024-08-05
1670,1685,963,5,2025-09-20
1671,588,41,5,2023-10-14
1672,1521,917,3,2025-05-22
1673,1227,140,3,2026-03-07
1674,617,605,2,2024-01-12
1675,570,230,4,2024-08-21
1676,460,659,5,2024-10-30
1677,1111,313,4,2024-05-12
1678,1528,538,5,2025-06-23
1679,1892,422,5,2023-11-28
1680,471,912,4,2023-10-20
1681,919,342,5,2023-06-01
1682,1826,516,4,2023-10-23
1683,253,747,5,2024-08-02
1684,1691,502,5,2023-09-21
1685,418,177,5,2026-05-14
1686,1167,412,4,2024-09-14
1687,484,805,5,2025-02-26
1688,1813,980,5,2024-01-05
1689,1267,566,5,2024-11-01
1690,956,989,4,2024-09-10
1691,978,98,4,2023-09-04
1692,1568,887,4,2026-01-19
1693,1322,71,4,2024-12-14
1694,369,743,5,2023-08-26
1695,1429,194,5,2024-03-10
1696,249,492,5,2025-12-08
1697,93,691,4,2024-11-19
1698,1297,288,3,2024-09-26
1699,1737,11,2,2025-12-05
1700,1081,776,4,2025-06-25
1701,1418,69,5,2023-11-09
1702,131,867,5,2023-11-03
1703,955,679,4,2024-12-11
1704,1841,479,3,2024-09-29
1705,852,456,5,2024-01-08
1706,432,618,4,2025-11-30
1707,442,559,4,2024-05-01
1708,390,968,4,2025-08-24
1709,824,718,2,2025-04-19
1710,1738,301,4,2023-10-04
1711,922,412,3,2024-01-25
1712,1664,243,5,2025-04-25
1713,975,562,3,2026-03-08
1714,154,812,5,2026-02-17
1715,1779,389,5,2024-04-29
1716,1959,873,5,2024-09-14
1717,1758,522,4,2024-09-24
1718,146,995,5,2023-09-21
1719,1158,458,2,2025-07-19
1720,345,409,5,2025-09-13
1721,939,935,2,2025-02-28
1722,39,199,4,2023-08-24
1723,965,533,1,2026-04-05
1724,843,821,3,2024-02-10
1725,641,575,3,2025-07-14
1726,363,281,4,2025-11-16
1727,136,469,5,2025-03-01
1728,310,391,4,2023-10-15
1729,447,532,3,2024-07-24
1730,1342,515,5,2024-08-24
1731,1059,10,5,2024-01-04
1732,1132,385,4,2026-02-01
1733,1096,413,2,2023-12-05
1734,1643,481,5,2025-09-26
1735,574,676,2,2025-02-11
1736,449,152,2,2025-03-16
1737,1249,713,5,2026-01-24
1738,607,11,3,2026-02-04
1739,909,342,4,2024-05-20
1740,421,371,5,2025-10-09
1741,323,427,5,2025-09-06
1742,49,542,5,2023-11-01
1743,383,777,5,2025-02-15
1744,565,839,5,2023-07-04
1745,1891,404,4,2023-07-14
1746,1093,567,4,2024-08-31
1747,1309,559,3,2024-12-11
1748,1614,825,5,2024-05-16
1749,1338,184,3,2026-02-21
1750,1185,438,3,2023-11-15
1751,1952,286,4,2026-05-07
1752,745,193,4,2023-12-21
1753,1159,415,4,2023-10-30
1754,1378,603,4,2024-11-15
